weekday,direction,metric,weekpart,season,sum_flow,sample_count
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Spring,33556.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Summer,42155.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Winter,26243.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Autumn,0.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Spring,0.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Summer,0.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekend,Winter,0.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Autumn,4.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Spring,3.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Summer,6.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekend,Winter,0.0,90
Sun,All directions,art3,Weekend,Autumn,6648.0,112
Sun,All directions,art3,Weekend,Spring,6727.0,114
Sun,All directions,art3,Weekend,Summer,8803.0,118
Sun,All directions,art3,Weekend,Winter,4279.0,88
Sun,All directions,art4,Weekend,Autumn,4632.0,112
Sun,All directions,art4,Weekend,Spring,4751.0,114
Sun,All directions,art4,Weekend,Summer,5693.0,118
Sun,All directions,art4,Weekend,Winter,3227.0,88
Sun,All directions,art5,Weekend,Autumn,1178.0,112
Sun,All directions,art5,Weekend,Spring,1154.0,114
Sun,All directions,art5,Weekend,Summer,1649.0,118
Sun,All directions,art5,Weekend,Winter,617.0,88
Sun,All directions,art6,Weekend,Autumn,3933.0,112
Sun,All directions,art6,Weekend,Spring,4681.0,114
Sun,All directions,art6,Weekend,Summer,4656.0,118
Sun,All directions,art6,Weekend,Winter,3366.0,88
Sun,All directions,bd,Weekend,Autumn,601.0,112
Sun,All directions,bd,Weekend,Spring,1260.0,114
Sun,All directions,bd,Weekend,Summer,809.0,118
Sun,All directions,bd,Weekend,Winter,593.0,88
Sun,All directions,drt,Weekend,Autumn,3.0,112
Sun,All directions,drt,Weekend,Spring,4.0,114
Sun,All directions,drt,Weekend,Summer,2.0,118
Sun,All directions,drt,Weekend,Winter,1.0,88
Sun,All directions,sv,Weekend,Autumn,5346156.0,112
Sun,All directions,sv,Weekend,Spring,5651539.0,114
Sun,All directions,sv,Weekend,Summer,6100861.0,118
Sun,All directions,sv,Weekend,Winter,4219776.0,88
Sun,All directions,svt,Weekend,Autumn,52318.0,112
Sun,All directions,svt,Weekend,Spring,56510.0,114
Sun,All directions,svt,Weekend,Summer,70138.0,118
Sun,All directions,svt,Weekend,Winter,35089.0,88
Sun,All directions,t4,Weekend,Autumn,1022.0,112
Sun,All directions,t4,Weekend,Spring,793.0,114
Sun,All directions,t4,Weekend,Summer,1099.0,118
Sun,All directions,t4,Weekend,Winter,682.0,88
Sun,All directions,tb2,Weekend,Autumn,270130.0,112
Sun,All directions,tb2,Weekend,Spring,269881.0,114
Sun,All directions,tb2,Weekend,Summer,288668.0,118
Sun,All directions,tb2,Weekend,Winter,212441.0,88
Sun,All directions,tb3,Weekend,Autumn,5119.0,112
Sun,All directions,tb3,Weekend,Spring,4953.0,114
Sun,All directions,tb3,Weekend,Summer,5665.0,118
Sun,All directions,tb3,Weekend,Winter,3666.0,88
Sun,All directions,total_flow,Weekend,Autumn,5692021.0,112
Sun,All directions,total_flow,Weekend,Spring,6002561.0,114
Sun,All directions,total_flow,Weekend,Summer,6488392.0,118
Sun,All directions,total_flow,Weekend,Winter,4483968.0,88
Sun,All directions,trt,Weekend,Autumn,0.0,112
Sun,All directions,trt,Weekend,Spring,0.0,114
Sun,All directions,trt,Weekend,Summer,0.0,118
Sun,All directions,trt,Weekend,Winter,1.0,88
Sun,All directions,ucv,Weekend,Autumn,281.0,112
Sun,All directions,ucv,Weekend,Spring,308.0,114
Sun,All directions,ucv,Weekend,Summer,349.0,118
Sun,All directions,ucv,Weekend,Winter,230.0,88
Sun,Eastbound Centre Lane,art3,Weekend,Autumn,2246.0,112
Sun,Eastbound Centre Lane,art3,Weekend,Spring,2278.0,114
Sun,Eastbound Centre Lane,art3,Weekend,Summer,2909.0,118
Sun,Eastbound Centre Lane,art3,Weekend,Winter,1403.0,88
Sun,Eastbound Centre Lane,art4,Weekend,Autumn,1607.0,112
Sun,Eastbound Centre Lane,art4,Weekend,Spring,1621.0,114
Sun,Eastbound Centre Lane,art4,Weekend,Summer,2022.0,118
Sun,Eastbound Centre Lane,art4,Weekend,Winter,1077.0,88
Sun,Eastbound Centre Lane,art5,Weekend,Autumn,521.0,112
Sun,Eastbound Centre Lane,art5,Weekend,Spring,510.0,114
Sun,Eastbound Centre Lane,art5,Weekend,Summer,668.0,118
Sun,Eastbound Centre Lane,art5,Weekend,Winter,256.0,88
Sun,Eastbound Centre Lane,art6,Weekend,Autumn,2007.0,112
Sun,Eastbound Centre Lane,art6,Weekend,Spring,2464.0,114
Sun,Eastbound Centre Lane,art6,Weekend,Summer,2320.0,118
Sun,Eastbound Centre Lane,art6,Weekend,Winter,1695.0,88
Sun,Eastbound Centre Lane,bd,Weekend,Autumn,295.0,112
Sun,Eastbound Centre Lane,bd,Weekend,Spring,608.0,114
Sun,Eastbound Centre Lane,bd,Weekend,Summer,382.0,118
Sun,Eastbound Centre Lane,bd,Weekend,Winter,291.0,88
Sun,Eastbound Centre Lane,drt,Weekend,Autumn,0.0,112
Sun,Eastbound Centre Lane,drt,Weekend,Spring,0.0,114
Sun,Eastbound Centre Lane,drt,Weekend,Summer,0.0,118
Sun,Eastbound Centre Lane,drt,Weekend,Winter,1.0,88
Sun,Eastbound Centre Lane,sv,Weekend,Autumn,1613633.0,112
Sun,Eastbound Centre Lane,sv,Weekend,Spring,1700848.0,114
Sun,Eastbound Centre Lane,sv,Weekend,Summer,1809272.0,118
Sun,Eastbound Centre Lane,sv,Weekend,Winter,1287642.0,88
Sun,Eastbound Centre Lane,svt,Weekend,Autumn,16724.0,112
Sun,Eastbound Centre Lane,svt,Weekend,Spring,17532.0,114
Sun,Eastbound Centre Lane,svt,Weekend,Summer,22010.0,118
Sun,Eastbound Centre Lane,svt,Weekend,Winter,11023.0,88
Sun,Eastbound Centre Lane,t4,Weekend,Autumn,361.0,112
Sun,Eastbound Centre Lane,t4,Weekend,Spring,257.0,114
Sun,Eastbound Centre Lane,t4,Weekend,Summer,350.0,118
Sun,Eastbound Centre Lane,t4,Weekend,Winter,237.0,88
Sun,Eastbound Centre Lane,tb2,Weekend,Autumn,77653.0,112
Sun,Eastbound Centre Lane,tb2,Weekend,Spring,79340.0,114
Sun,Eastbound Centre Lane,tb2,Weekend,Summer,85470.0,118
Sun,Eastbound Centre Lane,tb2,Weekend,Winter,60727.0,88
Sun,Eastbound Centre Lane,tb3,Weekend,Autumn,1598.0,112
Sun,Eastbound Centre Lane,tb3,Weekend,Spring,1521.0,114
Sun,Eastbound Centre Lane,tb3,Weekend,Summer,1763.0,118
Sun,Eastbound Centre Lane,tb3,Weekend,Winter,1138.0,88
Sun,Eastbound Centre Lane,total_flow,Weekend,Autumn,1716651.0,112
Sun,Eastbound Centre Lane,total_flow,Weekend,Spring,1806988.0,114
Sun,Eastbound Centre Lane,total_flow,Weekend,Summer,1927181.0,118
Sun,Eastbound Centre Lane,total_flow,Weekend,Winter,1365492.0,88
Sun,Eastbound Centre Lane,trt,Weekend,Autumn,0.0,112
Sun,Eastbound Centre Lane,trt,Weekend,Spring,0.0,114
Sun,Eastbound Centre Lane,trt,Weekend,Summer,0.0,118
Sun,Eastbound Centre Lane,trt,Weekend,Winter,0.0,88
Sun,Eastbound Centre Lane,ucv,Weekend,Autumn,6.0,112
Sun,Eastbound Centre Lane,ucv,Weekend,Spring,9.0,114
Sun,Eastbound Centre Lane,ucv,Weekend,Summer,15.0,118
Sun,Eastbound Centre Lane,ucv,Weekend,Winter,2.0,88
Sun,Eastbound Left Lane,art3,Weekend,Autumn,233.0,112
Sun,Eastbound Left Lane,art3,Weekend,Spring,239.0,114
Sun,Eastbound Left Lane,art3,Weekend,Summer,305.0,118
Sun,Eastbound Left Lane,art3,Weekend,Winter,149.0,88
Sun,Eastbound Left Lane,art4,Weekend,Autumn,134.0,112
Sun,Eastbound Left Lane,art4,Weekend,Spring,147.0,114
Sun,Eastbound Left Lane,art4,Weekend,Summer,184.0,118
Sun,Eastbound Left Lane,art4,Weekend,Winter,92.0,88
Sun,Eastbound Left Lane,art5,Weekend,Autumn,4.0,112
Sun,Eastbound Left Lane,art5,Weekend,Spring,6.0,114
Sun,Eastbound Left Lane,art5,Weekend,Summer,28.0,118
Sun,Eastbound Left Lane,art5,Weekend,Winter,4.0,88
Sun,Eastbound Left Lane,art6,Weekend,Autumn,30.0,112
Sun,Eastbound Left Lane,art6,Weekend,Spring,28.0,114
Sun,Eastbound Left Lane,art6,Weekend,Summer,56.0,118
Sun,Eastbound Left Lane,art6,Weekend,Winter,29.0,88
Sun,Eastbound Left Lane,bd,Weekend,Autumn,2.0,112
Sun,Eastbound Left Lane,bd,Weekend,Spring,2.0,114
Sun,Eastbound Left Lane,bd,Weekend,Summer,5.0,118
Sun,Eastbound Left Lane,bd,Weekend,Winter,1.0,88
Sun,Eastbound Left Lane,drt,Weekend,Autumn,0.0,112
Sun,Eastbound Left Lane,drt,Weekend,Spring,0.0,114
Sun,Eastbound Left Lane,drt,Weekend,Summer,0.0,118
Sun,Eastbound Left Lane,drt,Weekend,Winter,0.0,88
Sun,Eastbound Left Lane,sv,Weekend,Autumn,397997.0,112
Sun,Eastbound Left Lane,sv,Weekend,Spring,425345.0,114
Sun,Eastbound Left Lane,sv,Weekend,Summer,443497.0,118
Sun,Eastbound Left Lane,sv,Weekend,Winter,316202.0,88
Sun,Eastbound Left Lane,svt,Weekend,Autumn,2457.0,112
Sun,Eastbound Left Lane,svt,Weekend,Spring,2585.0,114
Sun,Eastbound Left Lane,svt,Weekend,Summer,3128.0,118
Sun,Eastbound Left Lane,svt,Weekend,Winter,1493.0,88
Sun,Eastbound Left Lane,t4,Weekend,Autumn,52.0,112
Sun,Eastbound Left Lane,t4,Weekend,Spring,48.0,114
Sun,Eastbound Left Lane,t4,Weekend,Summer,61.0,118
Sun,Eastbound Left Lane,t4,Weekend,Winter,28.0,88
Sun,Eastbound Left Lane,tb2,Weekend,Autumn,14799.0,112
Sun,Eastbound Left Lane,tb2,Weekend,Spring,14821.0,114
Sun,Eastbound Left Lane,tb2,Weekend,Summer,15903.0,118
Sun,Eastbound Left Lane,tb2,Weekend,Winter,11860.0,88
Sun,Eastbound Left Lane,tb3,Weekend,Autumn,163.0,112
Sun,Eastbound Left Lane,tb3,Weekend,Spring,190.0,114
Sun,Eastbound Left Lane,tb3,Weekend,Summer,135.0,118
Sun,Eastbound Left Lane,tb3,Weekend,Winter,99.0,88
Sun,Eastbound Left Lane,total_flow,Weekend,Autumn,415872.0,112
Sun,Eastbound Left Lane,total_flow,Weekend,Spring,443412.0,114
Sun,Eastbound Left Lane,total_flow,Weekend,Summer,463305.0,118
Sun,Eastbound Left Lane,total_flow,Weekend,Winter,329957.0,88
Sun,Eastbound Left Lane,trt,Weekend,Autumn,0.0,112
Sun,Eastbound Left Lane,trt,Weekend,Spring,0.0,114
Sun,Eastbound Left Lane,trt,Weekend,Summer,0.0,118
Sun,Eastbound Left Lane,trt,Weekend,Winter,0.0,88
Sun,Eastbound Left Lane,ucv,Weekend,Autumn,1.0,112
Sun,Eastbound Left Lane,ucv,Weekend,Spring,1.0,114
Sun,Eastbound Left Lane,ucv,Weekend,Summer,3.0,118
Sun,Eastbound Left Lane,ucv,Weekend,Winter,0.0,88
Sun,Eastbound Right Lane,art3,Weekend,Autumn,586.0,112
Sun,Eastbound Right Lane,art3,Weekend,Spring,525.0,114
Sun,Eastbound Right Lane,art3,Weekend,Summer,783.0,118
Sun,Eastbound Right Lane,art3,Weekend,Winter,346.0,88
Sun,Eastbound Right Lane,art4,Weekend,Autumn,394.0,112
Sun,Eastbound Right Lane,art4,Weekend,Spring,358.0,114
Sun,Eastbound Right Lane,art4,Weekend,Summer,413.0,118
Sun,Eastbound Right Lane,art4,Weekend,Winter,285.0,88
Sun,Eastbound Right Lane,art5,Weekend,Autumn,53.0,112
Sun,Eastbound Right Lane,art5,Weekend,Spring,75.0,114
Sun,Eastbound Right Lane,art5,Weekend,Summer,113.0,118
Sun,Eastbound Right Lane,art5,Weekend,Winter,23.0,88
Sun,Eastbound Right Lane,art6,Weekend,Autumn,72.0,112
Sun,Eastbound Right Lane,art6,Weekend,Spring,66.0,114
Sun,Eastbound Right Lane,art6,Weekend,Summer,122.0,118
Sun,Eastbound Right Lane,art6,Weekend,Winter,50.0,88
Sun,Eastbound Right Lane,bd,Weekend,Autumn,27.0,112
Sun,Eastbound Right Lane,bd,Weekend,Spring,52.0,114
Sun,Eastbound Right Lane,bd,Weekend,Summer,39.0,118
Sun,Eastbound Right Lane,bd,Weekend,Winter,20.0,88
Sun,Eastbound Right Lane,drt,Weekend,Autumn,0.0,112
Sun,Eastbound Right Lane,drt,Weekend,Spring,0.0,114
Sun,Eastbound Right Lane,drt,Weekend,Summer,0.0,118
Sun,Eastbound Right Lane,drt,Weekend,Winter,0.0,88
Sun,Eastbound Right Lane,sv,Weekend,Autumn,713927.0,112
Sun,Eastbound Right Lane,sv,Weekend,Spring,746699.0,114
Sun,Eastbound Right Lane,sv,Weekend,Summer,851498.0,118
Sun,Eastbound Right Lane,sv,Weekend,Winter,552918.0,88
Sun,Eastbound Right Lane,svt,Weekend,Autumn,6557.0,112
Sun,Eastbound Right Lane,svt,Weekend,Spring,6941.0,114
Sun,Eastbound Right Lane,svt,Weekend,Summer,9182.0,118
Sun,Eastbound Right Lane,svt,Weekend,Winter,4398.0,88
Sun,Eastbound Right Lane,t4,Weekend,Autumn,29.0,112
Sun,Eastbound Right Lane,t4,Weekend,Spring,18.0,114
Sun,Eastbound Right Lane,t4,Weekend,Summer,28.0,118
Sun,Eastbound Right Lane,t4,Weekend,Winter,20.0,88
Sun,Eastbound Right Lane,tb2,Weekend,Autumn,27788.0,112
Sun,Eastbound Right Lane,tb2,Weekend,Spring,27857.0,114
Sun,Eastbound Right Lane,tb2,Weekend,Summer,30007.0,118
Sun,Eastbound Right Lane,tb2,Weekend,Winter,22349.0,88
Sun,Eastbound Right Lane,tb3,Weekend,Autumn,227.0,112
Sun,Eastbound Right Lane,tb3,Weekend,Spring,212.0,114
Sun,Eastbound Right Lane,tb3,Weekend,Summer,276.0,118
Sun,Eastbound Right Lane,tb3,Weekend,Winter,158.0,88
Sun,Eastbound Right Lane,total_flow,Weekend,Autumn,749667.0,112
Sun,Eastbound Right Lane,total_flow,Weekend,Spring,782809.0,114
Sun,Eastbound Right Lane,total_flow,Weekend,Summer,892469.0,118
Sun,Eastbound Right Lane,total_flow,Weekend,Winter,580570.0,88
Sun,Eastbound Right Lane,trt,Weekend,Autumn,0.0,112
Sun,Eastbound Right Lane,trt,Weekend,Spring,0.0,114
Sun,Eastbound Right Lane,trt,Weekend,Summer,0.0,118
Sun,Eastbound Right Lane,trt,Weekend,Winter,0.0,88
Sun,Eastbound Right Lane,ucv,Weekend,Autumn,7.0,112
Sun,Eastbound Right Lane,ucv,Weekend,Spring,6.0,114
Sun,Eastbound Right Lane,ucv,Weekend,Summer,8.0,118
Sun,Eastbound Right Lane,ucv,Weekend,Winter,3.0,88
Sun,Westbound Centre Lane,art3,Weekend,Autumn,680.0,112
Sun,Westbound Centre Lane,art3,Weekend,Spring,685.0,114
Sun,Westbound Centre Lane,art3,Weekend,Summer,979.0,118
Sun,Westbound Centre Lane,art3,Weekend,Winter,494.0,88
Sun,Westbound Centre Lane,art4,Weekend,Autumn,469.0,112
Sun,Westbound Centre Lane,art4,Weekend,Spring,464.0,114
Sun,Westbound Centre Lane,art4,Weekend,Summer,600.0,118
Sun,Westbound Centre Lane,art4,Weekend,Winter,338.0,88
Sun,Westbound Centre Lane,art5,Weekend,Autumn,156.0,112
Sun,Westbound Centre Lane,art5,Weekend,Spring,165.0,114
Sun,Westbound Centre Lane,art5,Weekend,Summer,281.0,118
Sun,Westbound Centre Lane,art5,Weekend,Winter,64.0,88
Sun,Westbound Centre Lane,art6,Weekend,Autumn,106.0,112
Sun,Westbound Centre Lane,art6,Weekend,Spring,86.0,114
Sun,Westbound Centre Lane,art6,Weekend,Summer,161.0,118
Sun,Westbound Centre Lane,art6,Weekend,Winter,70.0,88
Sun,Westbound Centre Lane,bd,Weekend,Autumn,14.0,112
Sun,Westbound Centre Lane,bd,Weekend,Spring,34.0,114
Sun,Westbound Centre Lane,bd,Weekend,Summer,30.0,118
Sun,Westbound Centre Lane,bd,Weekend,Winter,7.0,88
Sun,Westbound Centre Lane,drt,Weekend,Autumn,1.0,112
Sun,Westbound Centre Lane,drt,Weekend,Spring,1.0,114
Sun,Westbound Centre Lane,drt,Weekend,Summer,0.0,118
Sun,Westbound Centre Lane,drt,Weekend,Winter,0.0,88
Sun,Westbound Centre Lane,sv,Weekend,Autumn,696932.0,112
Sun,Westbound Centre Lane,sv,Weekend,Spring,733341.0,114
Sun,Westbound Centre Lane,sv,Weekend,Summer,820517.0,118
Sun,Westbound Centre Lane,sv,Weekend,Winter,549026.0,88
Sun,Westbound Centre Lane,svt,Weekend,Autumn,5597.0,112
Sun,Westbound Centre Lane,svt,Weekend,Spring,5868.0,114
Sun,Westbound Centre Lane,svt,Weekend,Summer,7673.0,118
Sun,Westbound Centre Lane,svt,Weekend,Winter,3685.0,88
Sun,Westbound Centre Lane,t4,Weekend,Autumn,115.0,112
Sun,Westbound Centre Lane,t4,Weekend,Spring,85.0,114
Sun,Westbound Centre Lane,t4,Weekend,Summer,174.0,118
Sun,Westbound Centre Lane,t4,Weekend,Winter,61.0,88
Sun,Westbound Centre Lane,tb2,Weekend,Autumn,36402.0,112
Sun,Westbound Centre Lane,tb2,Weekend,Spring,35229.0,114
Sun,Westbound Centre Lane,tb2,Weekend,Summer,39345.0,118
Sun,Westbound Centre Lane,tb2,Weekend,Winter,28505.0,88
Sun,Westbound Centre Lane,tb3,Weekend,Autumn,710.0,112
Sun,Westbound Centre Lane,tb3,Weekend,Spring,706.0,114
Sun,Westbound Centre Lane,tb3,Weekend,Summer,844.0,118
Sun,Westbound Centre Lane,tb3,Weekend,Winter,514.0,88
Sun,Westbound Centre Lane,total_flow,Weekend,Autumn,741291.0,112
Sun,Westbound Centre Lane,total_flow,Weekend,Spring,776775.0,114
Sun,Westbound Centre Lane,total_flow,Weekend,Summer,870764.0,118
Sun,Westbound Centre Lane,total_flow,Weekend,Winter,582856.0,88
Sun,Westbound Centre Lane,trt,Weekend,Autumn,0.0,112
Sun,Westbound Centre Lane,trt,Weekend,Spring,0.0,114
Sun,Westbound Centre Lane,trt,Weekend,Summer,0.0,118
Sun,Westbound Centre Lane,trt,Weekend,Winter,0.0,88
Sun,Westbound Centre Lane,ucv,Weekend,Autumn,109.0,112
Sun,Westbound Centre Lane,ucv,Weekend,Spring,111.0,114
Sun,Westbound Centre Lane,ucv,Weekend,Summer,160.0,118
Sun,Westbound Centre Lane,ucv,Weekend,Winter,92.0,88
Sun,Westbound Left Lane,art3,Weekend,Autumn,2891.0,112
Sun,Westbound Left Lane,art3,Weekend,Spring,2983.0,114
Sun,Westbound Left Lane,art3,Weekend,Summer,3811.0,118
Sun,Westbound Left Lane,art3,Weekend,Winter,1876.0,88
Sun,Westbound Left Lane,art4,Weekend,Autumn,2021.0,112
Sun,Westbound Left Lane,art4,Weekend,Spring,2157.0,114
Sun,Westbound Left Lane,art4,Weekend,Summer,2462.0,118
Sun,Westbound Left Lane,art4,Weekend,Winter,1432.0,88
Sun,Westbound Left Lane,art5,Weekend,Autumn,443.0,112
Sun,Westbound Left Lane,art5,Weekend,Spring,397.0,114
Sun,Westbound Left Lane,art5,Weekend,Summer,556.0,118
Sun,Westbound Left Lane,art5,Weekend,Winter,270.0,88
Sun,Westbound Left Lane,art6,Weekend,Autumn,1718.0,112
Sun,Westbound Left Lane,art6,Weekend,Spring,2037.0,114
Sun,Westbound Left Lane,art6,Weekend,Summer,1991.0,118
Sun,Westbound Left Lane,art6,Weekend,Winter,1521.0,88
Sun,Westbound Left Lane,bd,Weekend,Autumn,263.0,112
Sun,Westbound Left Lane,bd,Weekend,Spring,564.0,114
Sun,Westbound Left Lane,bd,Weekend,Summer,353.0,118
Sun,Westbound Left Lane,bd,Weekend,Winter,274.0,88
Sun,Westbound Left Lane,drt,Weekend,Autumn,2.0,112
Sun,Westbound Left Lane,drt,Weekend,Spring,3.0,114
Sun,Westbound Left Lane,drt,Weekend,Summer,2.0,118
Sun,Westbound Left Lane,drt,Weekend,Winter,0.0,88
Sun,Westbound Left Lane,sv,Weekend,Autumn,1899100.0,112
Sun,Westbound Left Lane,sv,Weekend,Spring,2021699.0,114
Sun,Westbound Left Lane,sv,Weekend,Summer,2141555.0,118
Sun,Westbound Left Lane,sv,Weekend,Winter,1496620.0,88
Sun,Westbound Left Lane,svt,Weekend,Autumn,20861.0,112
Sun,Westbound Left Lane,svt,Weekend,Spring,23466.0,114
Sun,Westbound Left Lane,svt,Weekend,Summer,27947.0,118
Sun,Westbound Left Lane,svt,Weekend,Winter,14424.0,88
Sun,Westbound Left Lane,t4,Weekend,Autumn,465.0,112
Sun,Westbound Left Lane,t4,Weekend,Spring,385.0,114
Sun,Westbound Left Lane,t4,Weekend,Summer,482.0,118
Sun,Westbound Left Lane,t4,Weekend,Winter,336.0,88
Sun,Westbound Left Lane,tb2,Weekend,Autumn,112097.0,112
Sun,Westbound Left Lane,tb2,Weekend,Spring,111353.0,114
Sun,Westbound Left Lane,tb2,Weekend,Summer,116159.0,118
Sun,Westbound Left Lane,tb2,Weekend,Winter,88023.0,88
Sun,Westbound Left Lane,tb3,Weekend,Autumn,2410.0,112
Sun,Westbound Left Lane,tb3,Weekend,Spring,2320.0,114
Sun,Westbound Left Lane,tb3,Weekend,Summer,2633.0,118
Sun,Westbound Left Lane,tb3,Weekend,Winter,1753.0,88
Sun,Westbound Left Lane,total_flow,Weekend,Autumn,2042426.0,112
Sun,Westbound Left Lane,total_flow,Weekend,Spring,2167545.0,114
Sun,Westbound Left Lane,total_flow,Weekend,Summer,2298113.0,118
Sun,Westbound Left Lane,total_flow,Weekend,Winter,1606663.0,88
Sun,Westbound Left Lane,trt,Weekend,Autumn,0.0,112
Sun,Westbound Left Lane,trt,Weekend,Spring,0.0,114
Sun,Westbound Left Lane,trt,Weekend,Summer,0.0,118
Sun,Westbound Left Lane,trt,Weekend,Winter,1.0,88
Sun,Westbound Left Lane,ucv,Weekend,Autumn,155.0,112
Sun,Westbound Left Lane,ucv,Weekend,Spring,181.0,114
Sun,Westbound Left Lane,ucv,Weekend,Summer,162.0,118
Sun,Westbound Left Lane,ucv,Weekend,Winter,133.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Autumn,12.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Spring,17.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Summer,16.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Winter,11.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Autumn,7.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Spring,4.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Summer,12.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Winter,3.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Autumn,1.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Spring,1.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Summer,3.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Winter,0.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Autumn,0.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Summer,6.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Winter,1.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Autumn,0.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Summer,0.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Winter,0.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Autumn,0.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Summer,0.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Winter,0.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Autumn,24567.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Spring,23607.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Summer,34522.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Winter,17368.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Autumn,122.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Spring,118.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Summer,198.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Winter,66.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Autumn,0.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Spring,0.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Summer,4.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Winter,0.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Autumn,1391.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Spring,1281.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Summer,1784.0,118
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Winter,977.0,88
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Autumn,11.0,112
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Spring,4.0,114
Sun,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Summer,14.0,118
