site_id,intersection,longitude,latitude,date,time_bin,direction,total_flow,ped,pcl,month,year,totalcount,objectid2,time_0600,time_0700,time_0800,time_1600,time_1700,time_1800,location_objectid
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,06:00:00,All directions,8,,8,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,07:00:00,All directions,28,,28,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,08:00:00,All directions,39,,39,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,16:00:00,All directions,30,,30,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,17:00:00,All directions,40,,40,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-03-01,18:00:00,All directions,46,,46,March,2014,191,1287,8,28,39,30,40,46,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,06:00:00,All directions,32,,32,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,07:00:00,All directions,36,,36,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,08:00:00,All directions,46,,46,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,16:00:00,All directions,34,,34,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,17:00:00,All directions,37,,37,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2014-10-01,18:00:00,All directions,43,,43,October,2014,228,1295,32,36,46,34,37,43,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,06:00:00,All directions,19,,19,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,07:00:00,All directions,26,,26,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,08:00:00,All directions,40,,40,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,16:00:00,All directions,35,,35,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,17:00:00,All directions,53,,53,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-03-01,18:00:00,All directions,36,,36,March,2015,209,1606,19,26,40,35,53,36,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,06:00:00,All directions,27,,27,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,07:00:00,All directions,33,,33,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,08:00:00,All directions,57,,57,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,16:00:00,All directions,29,,29,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,17:00:00,All directions,68,,68,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2015-10-01,18:00:00,All directions,62,,62,October,2015,276,269,27,33,57,29,68,62,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,06:00:00,All directions,14,,14,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,07:00:00,All directions,38,,38,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,08:00:00,All directions,40,,40,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,16:00:00,All directions,24,,24,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,17:00:00,All directions,57,,57,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-03-01,18:00:00,All directions,58,,58,March,2016,231,354,14,38,40,24,57,58,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,06:00:00,All directions,12,,12,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,07:00:00,All directions,27,,27,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,08:00:00,All directions,29,,29,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,16:00:00,All directions,18,,18,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,17:00:00,All directions,28,,28,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2016-10-01,18:00:00,All directions,27,,27,October,2016,141,1680,12,27,29,18,28,27,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,06:00:00,All directions,9,,9,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,07:00:00,All directions,31,,31,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,08:00:00,All directions,33,,33,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,16:00:00,All directions,8,,8,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,17:00:00,All directions,21,,21,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-03-01,18:00:00,All directions,21,,21,March,2017,123,558,9,31,33,8,21,21,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,06:00:00,All directions,15,,15,October,2017,280,2115,15,53,67,34,56,55,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,07:00:00,All directions,53,,53,October,2017,280,2115,15,53,67,34,56,55,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,08:00:00,All directions,67,,67,October,2017,280,2115,15,53,67,34,56,55,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,16:00:00,All directions,34,,34,October,2017,280,2115,15,53,67,34,56,55,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,17:00:00,All directions,56,,56,October,2017,280,2115,15,53,67,34,56,55,58
59,Intersection of The Crescent and shared underpass,151.17501040398597,-33.873051030979504,2017-10-01,18:00:00,All directions,55,,55,October,2017,280,2115,15,53,67,34,56,55,58
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,06:00:00,All directions,10,,10,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,07:00:00,All directions,28,,28,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,08:00:00,All directions,49,,49,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,16:00:00,All directions,10,,10,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,17:00:00,All directions,48,,48,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-03-01,18:00:00,All directions,30,,30,March,2010,175,135,10,28,49,10,48,30,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,06:00:00,All directions,26,,26,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,07:00:00,All directions,65,,65,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,08:00:00,All directions,75,,75,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,16:00:00,All directions,28,,28,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,17:00:00,All directions,52,,52,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2010-10-01,18:00:00,All directions,58,,58,October,2010,304,206,26,65,75,28,52,58,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,06:00:00,All directions,29,,29,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,07:00:00,All directions,66,,66,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,08:00:00,All directions,50,,50,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,16:00:00,All directions,38,,38,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,17:00:00,All directions,58,,58,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-03-01,18:00:00,All directions,62,,62,March,2011,303,756,29,66,50,38,58,62,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,06:00:00,All directions,28,,28,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,07:00:00,All directions,56,,56,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,08:00:00,All directions,80,,80,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,16:00:00,All directions,50,,50,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,17:00:00,All directions,78,,78,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2011-10-01,18:00:00,All directions,36,,36,October,2011,328,412,28,56,80,50,78,36,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,06:00:00,All directions,17,,17,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,07:00:00,All directions,69,,69,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,08:00:00,All directions,94,,94,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,16:00:00,All directions,36,,36,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,17:00:00,All directions,96,,96,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-03-01,18:00:00,All directions,61,,61,March,2012,373,868,17,69,94,36,96,61,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,06:00:00,All directions,40,,40,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,07:00:00,All directions,83,,83,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,08:00:00,All directions,94,,94,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,16:00:00,All directions,66,,66,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,17:00:00,All directions,95,,95,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2012-10-01,18:00:00,All directions,76,,76,October,2012,454,858,40,83,94,66,95,76,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,06:00:00,All directions,31,,31,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,07:00:00,All directions,97,,97,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,08:00:00,All directions,109,,109,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,16:00:00,All directions,47,,47,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,17:00:00,All directions,119,,119,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-03-01,18:00:00,All directions,108,,108,March,2013,511,979,31,97,109,47,119,108,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,06:00:00,All directions,34,,34,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,07:00:00,All directions,64,,64,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,08:00:00,All directions,104,,104,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,16:00:00,All directions,35,,35,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,17:00:00,All directions,101,,101,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2013-10-01,18:00:00,All directions,54,,54,October,2013,392,1251,34,64,104,35,101,54,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,06:00:00,All directions,13,,13,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,07:00:00,All directions,45,,45,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,08:00:00,All directions,54,,54,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,16:00:00,All directions,30,,30,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,17:00:00,All directions,70,,70,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-03-01,18:00:00,All directions,56,,56,March,2014,268,1277,13,45,54,30,70,56,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,06:00:00,All directions,29,,29,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,07:00:00,All directions,114,,114,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,08:00:00,All directions,103,,103,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,16:00:00,All directions,30,,30,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,17:00:00,All directions,115,,115,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2014-10-01,18:00:00,All directions,101,,101,October,2014,492,1268,29,114,103,30,115,101,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,06:00:00,All directions,21,,21,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,07:00:00,All directions,43,,43,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,08:00:00,All directions,82,,82,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,16:00:00,All directions,33,,33,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,17:00:00,All directions,70,,70,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-03-01,18:00:00,All directions,53,,53,March,2015,302,1269,21,43,82,33,70,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,06:00:00,All directions,31,,31,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,07:00:00,All directions,74,,74,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,08:00:00,All directions,79,,79,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,16:00:00,All directions,30,,30,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,17:00:00,All directions,73,,73,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2015-10-01,18:00:00,All directions,45,,45,October,2015,332,13,31,74,79,30,73,45,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,06:00:00,All directions,23,,23,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,07:00:00,All directions,52,,52,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,08:00:00,All directions,55,,55,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,16:00:00,All directions,21,,21,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,17:00:00,All directions,71,,71,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-03-01,18:00:00,All directions,55,,55,March,2016,277,261,23,52,55,21,71,55,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,06:00:00,All directions,14,,14,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,07:00:00,All directions,66,,66,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,08:00:00,All directions,72,,72,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,16:00:00,All directions,21,,21,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,17:00:00,All directions,84,,84,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2016-10-01,18:00:00,All directions,37,,37,October,2016,294,1628,14,66,72,21,84,37,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,06:00:00,All directions,11,,11,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,07:00:00,All directions,59,,59,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,08:00:00,All directions,84,,84,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,16:00:00,All directions,24,,24,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,17:00:00,All directions,66,,66,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-03-01,18:00:00,All directions,53,,53,March,2017,297,459,11,59,84,24,66,53,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,06:00:00,All directions,14,,14,October,2017,141,2079,14,44,51,5,13,14,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,07:00:00,All directions,44,,44,October,2017,141,2079,14,44,51,5,13,14,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,08:00:00,All directions,51,,51,October,2017,141,2079,14,44,51,5,13,14,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,16:00:00,All directions,5,,5,October,2017,141,2079,14,44,51,5,13,14,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,17:00:00,All directions,13,,13,October,2017,141,2079,14,44,51,5,13,14,6
6,Intersection of George Street and Alfred Street,151.20829747103528,-33.86130676694346,2017-10-01,18:00:00,All directions,14,,14,October,2017,141,2079,14,44,51,5,13,14,6
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,06:00:00,All directions,6,,6,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,07:00:00,All directions,10,,10,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,08:00:00,All directions,15,,15,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,16:00:00,All directions,8,,8,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,17:00:00,All directions,21,,21,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-03-01,18:00:00,All directions,8,,8,March,2010,68,19,6,10,15,8,21,8,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,06:00:00,All directions,7,,7,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,07:00:00,All directions,10,,10,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,08:00:00,All directions,16,,16,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,16:00:00,All directions,19,,19,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,17:00:00,All directions,21,,21,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2010-10-01,18:00:00,All directions,7,,7,October,2010,80,53,7,10,16,19,21,7,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,06:00:00,All directions,8,,8,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,07:00:00,All directions,13,,13,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,08:00:00,All directions,19,,19,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,16:00:00,All directions,15,,15,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,17:00:00,All directions,28,,28,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-03-01,18:00:00,All directions,33,,33,March,2011,116,590,8,13,19,15,28,33,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,06:00:00,All directions,0,,0,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,07:00:00,All directions,44,,44,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,08:00:00,All directions,47,,47,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,16:00:00,All directions,16,,16,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,17:00:00,All directions,40,,40,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2011-10-01,18:00:00,All directions,52,,52,October,2011,199,682,0,44,47,16,40,52,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2012-03-01,06:00:00,All directions,10,,10,March,2012,126,888,10,12,27,18,36,23,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2012-03-01,07:00:00,All directions,12,,12,March,2012,126,888,10,12,27,18,36,23,59
60,Intersection of Ultimo Road and Thomas Street,151.2040937350733,-33.88020388532032,2012-03-01,08:00:00,All directions,27,,27,March,2012,126,888,10,12,27,18,36,23,59
