date,time_bin,direction,total_flow,ped,pcl
2026-04-01,15:00,Northern Shared Path Eastbound,9.0,1.0,8.0
2026-04-01,15:00,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,15:00,Southern Shared Path Eastbound,5.0,3.0,2.0
2026-04-01,15:00,Southern Shared Path Westbound,6.0,4.0,2.0
2026-04-01,15:05,All directions,15.0,3.0,12.0
2026-04-01,15:05,Northern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,15:05,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,15:05,Southern Shared Path Eastbound,7.0,1.0,6.0
2026-04-01,15:05,Southern Shared Path Westbound,5.0,2.0,3.0
2026-04-01,15:10,All directions,30.0,5.0,25.0
2026-04-01,15:10,Northern Shared Path Eastbound,12.0,1.0,11.0
2026-04-01,15:10,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,15:10,Southern Shared Path Eastbound,6.0,2.0,4.0
2026-04-01,15:10,Southern Shared Path Westbound,10.0,1.0,9.0
2026-04-01,15:15,All directions,24.0,9.0,15.0
2026-04-01,15:15,Northern Shared Path Eastbound,9.0,2.0,7.0
2026-04-01,15:15,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,15:15,Southern Shared Path Eastbound,9.0,3.0,6.0
2026-04-01,15:15,Southern Shared Path Westbound,6.0,4.0,2.0
2026-04-01,15:20,All directions,30.0,7.0,23.0
2026-04-01,15:20,Northern Shared Path Eastbound,17.0,3.0,14.0
2026-04-01,15:20,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,15:20,Southern Shared Path Eastbound,8.0,3.0,5.0
2026-04-01,15:20,Southern Shared Path Westbound,3.0,0.0,3.0
2026-04-01,15:25,All directions,22.0,4.0,18.0
2026-04-01,15:25,Northern Shared Path Eastbound,11.0,0.0,11.0
2026-04-01,15:25,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,15:25,Southern Shared Path Eastbound,7.0,1.0,6.0
2026-04-01,15:25,Southern Shared Path Westbound,3.0,2.0,1.0
2026-04-01,15:30,All directions,25.0,10.0,15.0
2026-04-01,15:30,Northern Shared Path Eastbound,8.0,2.0,6.0
2026-04-01,15:30,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,15:30,Southern Shared Path Eastbound,7.0,0.0,7.0
2026-04-01,15:30,Southern Shared Path Westbound,9.0,7.0,2.0
2026-04-01,15:35,All directions,32.0,11.0,21.0
2026-04-01,15:35,Northern Shared Path Eastbound,15.0,6.0,9.0
2026-04-01,15:35,Northern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,15:35,Southern Shared Path Eastbound,10.0,2.0,8.0
2026-04-01,15:35,Southern Shared Path Westbound,3.0,2.0,1.0
2026-04-01,15:40,All directions,27.0,8.0,19.0
2026-04-01,15:40,Northern Shared Path Eastbound,11.0,2.0,9.0
2026-04-01,15:40,Northern Shared Path Westbound,4.0,0.0,4.0
2026-04-01,15:40,Southern Shared Path Eastbound,5.0,3.0,2.0
2026-04-01,15:40,Southern Shared Path Westbound,7.0,3.0,4.0
2026-04-01,15:45,All directions,33.0,6.0,27.0
2026-04-01,15:45,Northern Shared Path Eastbound,12.0,1.0,11.0
2026-04-01,15:45,Northern Shared Path Westbound,4.0,2.0,2.0
2026-04-01,15:45,Southern Shared Path Eastbound,10.0,2.0,8.0
2026-04-01,15:45,Southern Shared Path Westbound,7.0,1.0,6.0
2026-04-01,15:50,All directions,21.0,2.0,19.0
2026-04-01,15:50,Northern Shared Path Eastbound,8.0,0.0,8.0
2026-04-01,15:50,Northern Shared Path Westbound,5.0,0.0,5.0
2026-04-01,15:50,Southern Shared Path Eastbound,4.0,1.0,3.0
2026-04-01,15:50,Southern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,15:55,All directions,26.0,3.0,23.0
2026-04-01,15:55,Northern Shared Path Eastbound,15.0,3.0,12.0
2026-04-01,15:55,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,15:55,Southern Shared Path Eastbound,8.0,0.0,8.0
2026-04-01,15:55,Southern Shared Path Westbound,3.0,0.0,3.0
2026-04-01,16:00,All directions,32.0,8.0,24.0
2026-04-01,16:00,Northern Shared Path Eastbound,11.0,3.0,8.0
2026-04-01,16:00,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,16:00,Southern Shared Path Eastbound,9.0,2.0,7.0
2026-04-01,16:00,Southern Shared Path Westbound,12.0,3.0,9.0
2026-04-01,16:05,All directions,27.0,5.0,22.0
2026-04-01,16:05,Northern Shared Path Eastbound,8.0,2.0,6.0
2026-04-01,16:05,Northern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,16:05,Southern Shared Path Eastbound,11.0,0.0,11.0
2026-04-01,16:05,Southern Shared Path Westbound,4.0,2.0,2.0
2026-04-01,16:10,All directions,46.0,10.0,36.0
2026-04-01,16:10,Northern Shared Path Eastbound,11.0,2.0,9.0
2026-04-01,16:10,Northern Shared Path Westbound,4.0,0.0,4.0
2026-04-01,16:10,Southern Shared Path Eastbound,18.0,3.0,15.0
2026-04-01,16:10,Southern Shared Path Westbound,13.0,5.0,8.0
2026-04-01,16:15,All directions,42.0,9.0,33.0
2026-04-01,16:15,Northern Shared Path Eastbound,16.0,3.0,13.0
2026-04-01,16:15,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,16:15,Southern Shared Path Eastbound,17.0,4.0,13.0
2026-04-01,16:15,Southern Shared Path Westbound,8.0,2.0,6.0
2026-04-01,16:20,All directions,62.0,9.0,53.0
2026-04-01,16:20,Northern Shared Path Eastbound,22.0,2.0,20.0
2026-04-01,16:20,Northern Shared Path Westbound,4.0,0.0,4.0
2026-04-01,16:20,Southern Shared Path Eastbound,29.0,7.0,22.0
2026-04-01,16:20,Southern Shared Path Westbound,7.0,0.0,7.0
2026-04-01,16:25,All directions,51.0,7.0,44.0
2026-04-01,16:25,Northern Shared Path Eastbound,27.0,2.0,25.0
2026-04-01,16:25,Northern Shared Path Westbound,6.0,1.0,5.0
2026-04-01,16:25,Southern Shared Path Eastbound,13.0,2.0,11.0
2026-04-01,16:25,Southern Shared Path Westbound,5.0,2.0,3.0
2026-04-01,16:30,All directions,40.0,3.0,37.0
2026-04-01,16:30,Northern Shared Path Eastbound,20.0,2.0,18.0
2026-04-01,16:30,Northern Shared Path Westbound,2.0,0.0,2.0
2026-04-01,16:30,Southern Shared Path Eastbound,13.0,0.0,13.0
2026-04-01,16:30,Southern Shared Path Westbound,5.0,1.0,4.0
2026-04-01,16:35,All directions,54.0,11.0,43.0
2026-04-01,16:35,Northern Shared Path Eastbound,24.0,4.0,20.0
2026-04-01,16:35,Northern Shared Path Westbound,3.0,0.0,3.0
2026-04-01,16:35,Southern Shared Path Eastbound,19.0,5.0,14.0
2026-04-01,16:35,Southern Shared Path Westbound,8.0,2.0,6.0
2026-04-01,16:40,All directions,57.0,11.0,46.0
2026-04-01,16:40,Northern Shared Path Eastbound,26.0,1.0,25.0
2026-04-01,16:40,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,16:40,Southern Shared Path Eastbound,21.0,7.0,14.0
2026-04-01,16:40,Southern Shared Path Westbound,9.0,3.0,6.0
2026-04-01,16:45,All directions,55.0,8.0,47.0
2026-04-01,16:45,Northern Shared Path Eastbound,24.0,2.0,22.0
2026-04-01,16:45,Northern Shared Path Westbound,4.0,2.0,2.0
2026-04-01,16:45,Southern Shared Path Eastbound,20.0,3.0,17.0
2026-04-01,16:45,Southern Shared Path Westbound,7.0,1.0,6.0
2026-04-01,16:50,All directions,52.0,7.0,45.0
2026-04-01,16:50,Northern Shared Path Eastbound,19.0,3.0,16.0
2026-04-01,16:50,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,16:50,Southern Shared Path Eastbound,19.0,3.0,16.0
2026-04-01,16:50,Southern Shared Path Westbound,12.0,0.0,12.0
2026-04-01,16:55,All directions,54.0,11.0,43.0
2026-04-01,16:55,Northern Shared Path Eastbound,28.0,4.0,24.0
2026-04-01,16:55,Northern Shared Path Westbound,5.0,2.0,3.0
2026-04-01,16:55,Southern Shared Path Eastbound,19.0,5.0,14.0
2026-04-01,16:55,Southern Shared Path Westbound,2.0,0.0,2.0
2026-04-01,17:00,All directions,63.0,8.0,55.0
2026-04-01,17:00,Northern Shared Path Eastbound,31.0,1.0,30.0
2026-04-01,17:00,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,17:00,Southern Shared Path Eastbound,21.0,6.0,15.0
2026-04-01,17:00,Southern Shared Path Westbound,9.0,0.0,9.0
2026-04-01,17:05,All directions,66.0,12.0,54.0
2026-04-01,17:05,Northern Shared Path Eastbound,32.0,7.0,25.0
2026-04-01,17:05,Northern Shared Path Westbound,4.0,0.0,4.0
2026-04-01,17:05,Southern Shared Path Eastbound,20.0,4.0,16.0
2026-04-01,17:05,Southern Shared Path Westbound,10.0,1.0,9.0
2026-04-01,17:10,All directions,68.0,21.0,47.0
2026-04-01,17:10,Northern Shared Path Eastbound,30.0,3.0,27.0
2026-04-01,17:10,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,17:10,Southern Shared Path Eastbound,28.0,16.0,12.0
2026-04-01,17:10,Southern Shared Path Westbound,8.0,1.0,7.0
2026-04-01,17:15,All directions,74.0,16.0,58.0
2026-04-01,17:15,Northern Shared Path Eastbound,36.0,3.0,33.0
2026-04-01,17:15,Northern Shared Path Westbound,3.0,0.0,3.0
2026-04-01,17:15,Southern Shared Path Eastbound,27.0,12.0,15.0
2026-04-01,17:15,Southern Shared Path Westbound,8.0,1.0,7.0
2026-04-01,17:20,All directions,87.0,6.0,81.0
2026-04-01,17:20,Northern Shared Path Eastbound,46.0,3.0,43.0
2026-04-01,17:20,Northern Shared Path Westbound,3.0,1.0,2.0
2026-04-01,17:20,Southern Shared Path Eastbound,25.0,2.0,23.0
2026-04-01,17:20,Southern Shared Path Westbound,13.0,0.0,13.0
2026-04-01,17:25,All directions,90.0,5.0,85.0
2026-04-01,17:25,Northern Shared Path Eastbound,58.0,3.0,55.0
2026-04-01,17:25,Northern Shared Path Westbound,6.0,1.0,5.0
2026-04-01,17:25,Southern Shared Path Eastbound,21.0,1.0,20.0
2026-04-01,17:25,Southern Shared Path Westbound,5.0,0.0,5.0
2026-04-01,17:30,All directions,97.0,13.0,84.0
2026-04-01,17:30,Northern Shared Path Eastbound,54.0,4.0,50.0
2026-04-01,17:30,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,17:30,Southern Shared Path Eastbound,33.0,7.0,26.0
2026-04-01,17:30,Southern Shared Path Westbound,9.0,1.0,8.0
2026-04-01,17:35,All directions,80.0,17.0,63.0
2026-04-01,17:35,Northern Shared Path Eastbound,44.0,7.0,37.0
2026-04-01,17:35,Northern Shared Path Westbound,6.0,2.0,4.0
2026-04-01,17:35,Southern Shared Path Eastbound,16.0,2.0,14.0
2026-04-01,17:35,Southern Shared Path Westbound,14.0,6.0,8.0
2026-04-01,17:40,All directions,54.0,14.0,40.0
2026-04-01,17:40,Northern Shared Path Eastbound,22.0,5.0,17.0
2026-04-01,17:40,Northern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,17:40,Southern Shared Path Eastbound,17.0,5.0,12.0
2026-04-01,17:40,Southern Shared Path Westbound,11.0,3.0,8.0
2026-04-01,17:45,All directions,54.0,10.0,44.0
2026-04-01,17:45,Northern Shared Path Eastbound,29.0,0.0,29.0
2026-04-01,17:45,Northern Shared Path Westbound,5.0,2.0,3.0
2026-04-01,17:45,Southern Shared Path Eastbound,14.0,6.0,8.0
2026-04-01,17:45,Southern Shared Path Westbound,6.0,2.0,4.0
2026-04-01,17:50,All directions,49.0,11.0,38.0
2026-04-01,17:50,Northern Shared Path Eastbound,22.0,4.0,18.0
2026-04-01,17:50,Northern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,17:50,Southern Shared Path Eastbound,15.0,6.0,9.0
2026-04-01,17:50,Southern Shared Path Westbound,8.0,0.0,8.0
2026-04-01,17:55,All directions,43.0,6.0,37.0
2026-04-01,17:55,Northern Shared Path Eastbound,21.0,2.0,19.0
2026-04-01,17:55,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,17:55,Southern Shared Path Eastbound,12.0,4.0,8.0
2026-04-01,17:55,Southern Shared Path Westbound,10.0,0.0,10.0
2026-04-01,18:00,All directions,28.0,5.0,23.0
2026-04-01,18:00,Northern Shared Path Eastbound,14.0,2.0,12.0
2026-04-01,18:00,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:00,Southern Shared Path Eastbound,7.0,1.0,6.0
2026-04-01,18:00,Southern Shared Path Westbound,6.0,1.0,5.0
2026-04-01,18:05,All directions,32.0,2.0,30.0
2026-04-01,18:05,Northern Shared Path Eastbound,15.0,1.0,14.0
2026-04-01,18:05,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,18:05,Southern Shared Path Eastbound,11.0,1.0,10.0
2026-04-01,18:05,Southern Shared Path Westbound,6.0,0.0,6.0
2026-04-01,18:10,All directions,33.0,6.0,27.0
2026-04-01,18:10,Northern Shared Path Eastbound,11.0,3.0,8.0
2026-04-01,18:10,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:10,Southern Shared Path Eastbound,14.0,1.0,13.0
2026-04-01,18:10,Southern Shared Path Westbound,7.0,1.0,6.0
2026-04-01,18:15,All directions,25.0,9.0,16.0
2026-04-01,18:15,Northern Shared Path Eastbound,11.0,4.0,7.0
2026-04-01,18:15,Northern Shared Path Westbound,2.0,2.0,0.0
2026-04-01,18:15,Southern Shared Path Eastbound,8.0,2.0,6.0
2026-04-01,18:15,Southern Shared Path Westbound,4.0,1.0,3.0
2026-04-01,18:20,All directions,20.0,4.0,16.0
2026-04-01,18:20,Northern Shared Path Eastbound,14.0,3.0,11.0
2026-04-01,18:20,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:20,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,18:20,Southern Shared Path Westbound,2.0,0.0,2.0
2026-04-01,18:25,All directions,20.0,6.0,14.0
2026-04-01,18:25,Northern Shared Path Eastbound,11.0,1.0,10.0
2026-04-01,18:25,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:25,Southern Shared Path Eastbound,4.0,2.0,2.0
2026-04-01,18:25,Southern Shared Path Westbound,4.0,2.0,2.0
2026-04-01,18:30,All directions,16.0,6.0,10.0
2026-04-01,18:30,Northern Shared Path Eastbound,4.0,1.0,3.0
2026-04-01,18:30,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:30,Southern Shared Path Eastbound,5.0,0.0,5.0
2026-04-01,18:30,Southern Shared Path Westbound,6.0,4.0,2.0
2026-04-01,18:35,All directions,24.0,0.0,24.0
2026-04-01,18:35,Northern Shared Path Eastbound,11.0,0.0,11.0
2026-04-01,18:35,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,18:35,Southern Shared Path Eastbound,7.0,0.0,7.0
2026-04-01,18:35,Southern Shared Path Westbound,5.0,0.0,5.0
2026-04-01,18:40,All directions,5.0,1.0,4.0
2026-04-01,18:40,Northern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,18:40,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,18:40,Southern Shared Path Eastbound,1.0,1.0,0.0
2026-04-01,18:40,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,18:45,All directions,9.0,2.0,7.0
2026-04-01,18:45,Northern Shared Path Eastbound,5.0,1.0,4.0
2026-04-01,18:45,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,18:45,Southern Shared Path Eastbound,3.0,1.0,2.0
2026-04-01,18:45,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,18:50,All directions,9.0,2.0,7.0
2026-04-01,18:50,Northern Shared Path Eastbound,4.0,0.0,4.0
2026-04-01,18:50,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,18:50,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,18:50,Southern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,18:55,All directions,5.0,0.0,5.0
2026-04-01,18:55,Northern Shared Path Eastbound,4.0,0.0,4.0
2026-04-01,18:55,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,18:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,18:55,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,19:00,All directions,9.0,0.0,9.0
2026-04-01,19:00,Northern Shared Path Eastbound,6.0,0.0,6.0
2026-04-01,19:00,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:00,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,19:00,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:05,All directions,6.0,1.0,5.0
2026-04-01,19:05,Northern Shared Path Eastbound,4.0,1.0,3.0
2026-04-01,19:05,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:05,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,19:05,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:10,All directions,19.0,1.0,18.0
2026-04-01,19:10,Northern Shared Path Eastbound,6.0,0.0,6.0
2026-04-01,19:10,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,19:10,Southern Shared Path Eastbound,9.0,0.0,9.0
2026-04-01,19:10,Southern Shared Path Westbound,2.0,0.0,2.0
2026-04-01,19:15,All directions,16.0,6.0,10.0
2026-04-01,19:15,Northern Shared Path Eastbound,8.0,6.0,2.0
2026-04-01,19:15,Northern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,19:15,Southern Shared Path Eastbound,7.0,0.0,7.0
2026-04-01,19:15,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:20,All directions,16.0,9.0,7.0
2026-04-01,19:20,Northern Shared Path Eastbound,7.0,4.0,3.0
2026-04-01,19:20,Northern Shared Path Westbound,3.0,3.0,0.0
2026-04-01,19:20,Southern Shared Path Eastbound,6.0,2.0,4.0
2026-04-01,19:20,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:25,All directions,4.0,0.0,4.0
2026-04-01,19:25,Northern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,19:25,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:25,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,19:25,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:30,All directions,3.0,0.0,3.0
2026-04-01,19:30,Northern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,19:30,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:30,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,19:30,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,19:35,All directions,10.0,6.0,4.0
2026-04-01,19:35,Northern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,19:35,Northern Shared Path Westbound,4.0,4.0,0.0
2026-04-01,19:35,Southern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,19:35,Southern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,19:40,All directions,9.0,1.0,8.0
2026-04-01,19:40,Northern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,19:40,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:40,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,19:40,Southern Shared Path Westbound,4.0,0.0,4.0
2026-04-01,19:45,All directions,1.0,0.0,1.0
2026-04-01,19:45,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,19:45,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:45,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,19:45,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:50,All directions,5.0,1.0,4.0
2026-04-01,19:50,Northern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,19:50,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,19:50,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,19:50,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,19:55,All directions,7.0,5.0,2.0
2026-04-01,19:55,Northern Shared Path Eastbound,5.0,5.0,0.0
2026-04-01,19:55,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,19:55,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,19:55,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:00,All directions,8.0,3.0,5.0
2026-04-01,20:00,Northern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,20:00,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:00,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,20:00,Southern Shared Path Westbound,4.0,3.0,1.0
2026-04-01,20:05,All directions,9.0,1.0,8.0
2026-04-01,20:05,Northern Shared Path Eastbound,5.0,1.0,4.0
2026-04-01,20:05,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:05,Southern Shared Path Eastbound,4.0,0.0,4.0
2026-04-01,20:05,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:10,All directions,8.0,2.0,6.0
2026-04-01,20:10,Northern Shared Path Eastbound,3.0,1.0,2.0
2026-04-01,20:10,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,20:10,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,20:10,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,20:15,All directions,7.0,5.0,2.0
2026-04-01,20:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,20:15,Northern Shared Path Westbound,4.0,4.0,0.0
2026-04-01,20:15,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,20:15,Southern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,20:20,All directions,2.0,0.0,2.0
2026-04-01,20:20,Northern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,20:20,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:20,Southern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,20:20,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:25,All directions,2.0,0.0,2.0
2026-04-01,20:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,20:25,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:25,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,20:25,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:30,All directions,2.0,1.0,1.0
2026-04-01,20:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,20:30,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,20:30,Southern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,20:30,Southern Shared Path Westbound,1.0,0.0,1.0
2026-04-01,20:35,All directions,7.0,1.0,6.0
2026-04-01,20:35,Northern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,20:35,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,20:35,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,20:35,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:40,All directions,10.0,6.0,4.0
2026-04-01,20:40,Northern Shared Path Eastbound,6.0,5.0,1.0
2026-04-01,20:40,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:40,Southern Shared Path Eastbound,2.0,0.0,2.0
2026-04-01,20:40,Southern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,20:45,All directions,4.0,2.0,2.0
2026-04-01,20:45,Northern Shared Path Eastbound,3.0,2.0,1.0
2026-04-01,20:45,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:45,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,20:45,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:50,All directions,7.0,1.0,6.0
2026-04-01,20:50,Northern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,20:50,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,20:50,Southern Shared Path Eastbound,3.0,0.0,3.0
2026-04-01,20:50,Southern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,20:55,All directions,11.0,2.0,9.0
2026-04-01,20:55,Northern Shared Path Eastbound,4.0,0.0,4.0
2026-04-01,20:55,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,20:55,Southern Shared Path Eastbound,5.0,1.0,4.0
2026-04-01,20:55,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:00,All directions,7.0,4.0,3.0
2026-04-01,21:00,Northern Shared Path Eastbound,4.0,2.0,2.0
2026-04-01,21:00,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:00,Southern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,21:00,Southern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,21:05,All directions,14.0,4.0,10.0
2026-04-01,21:05,Northern Shared Path Eastbound,5.0,1.0,4.0
2026-04-01,21:05,Northern Shared Path Westbound,2.0,1.0,1.0
2026-04-01,21:05,Southern Shared Path Eastbound,6.0,1.0,5.0
2026-04-01,21:05,Southern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,21:10,All directions,10.0,3.0,7.0
2026-04-01,21:10,Northern Shared Path Eastbound,4.0,1.0,3.0
2026-04-01,21:10,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:10,Southern Shared Path Eastbound,6.0,2.0,4.0
2026-04-01,21:10,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:15,All directions,5.0,4.0,1.0
2026-04-01,21:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:15,Northern Shared Path Westbound,2.0,2.0,0.0
2026-04-01,21:15,Southern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,21:15,Southern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,21:20,All directions,2.0,1.0,1.0
2026-04-01,21:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:20,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:20,Southern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,21:20,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:25,All directions,2.0,1.0,1.0
2026-04-01,21:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:25,Northern Shared Path Westbound,1.0,1.0,0.0
2026-04-01,21:25,Southern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,21:25,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:30,All directions,2.0,1.0,1.0
2026-04-01,21:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:30,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:30,Southern Shared Path Eastbound,2.0,1.0,1.0
2026-04-01,21:30,Southern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:35,All directions,3.0,0.0,3.0
2026-04-01,21:35,Northern Shared Path Eastbound,1.0,0.0,1.0
2026-04-01,21:35,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:35,Southern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:35,Southern Shared Path Westbound,2.0,0.0,2.0
2026-04-01,21:40,All directions,3.0,0.0,3.0
2026-04-01,21:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2026-04-01,21:40,Northern Shared Path Westbound,0.0,0.0,0.0
2026-04-01,21:40,Southern Shared Path Eastbound,2.0,0.0,2.0
