site_xn_route,weekday,direction,weekpart,season,sum_flow,sample_count
40004,Thu,Eastbound,Weekday,Summer,10213,25
40004,Thu,Eastbound,Weekday,Winter,7404,23
40004,Thu,Westbound,Weekday,Autumn,16252,33
40004,Thu,Westbound,Weekday,Spring,8460,22
40004,Thu,Westbound,Weekday,Summer,11346,27
40004,Thu,Westbound,Weekday,Winter,7949,23
40004,Tue,All directions,Weekday,Autumn,32148,32
40004,Tue,All directions,Weekday,Spring,19218,22
40004,Tue,All directions,Weekday,Summer,22892,26
40004,Tue,All directions,Weekday,Winter,16497,25
40004,Tue,Eastbound,Weekday,Autumn,15629,32
40004,Tue,Eastbound,Weekday,Spring,8922,22
40004,Tue,Eastbound,Weekday,Summer,10630,26
40004,Tue,Eastbound,Weekday,Winter,8050,25
40004,Tue,Westbound,Weekday,Autumn,16519,32
40004,Tue,Westbound,Weekday,Spring,10296,22
40004,Tue,Westbound,Weekday,Summer,12262,26
40004,Tue,Westbound,Weekday,Winter,8447,25
40004,Wed,All directions,Weekday,Autumn,33295,33
40004,Wed,All directions,Weekday,Spring,16813,22
40004,Wed,All directions,Weekday,Summer,22097,26
40004,Wed,All directions,Weekday,Winter,14624,24
40004,Wed,Eastbound,Weekday,Autumn,16133,33
40004,Wed,Eastbound,Weekday,Spring,7752,21
40004,Wed,Eastbound,Weekday,Summer,10250,26
40004,Wed,Eastbound,Weekday,Winter,7003,24
40004,Wed,Westbound,Weekday,Autumn,17162,33
40004,Wed,Westbound,Weekday,Spring,9061,22
40004,Wed,Westbound,Weekday,Summer,11847,26
40004,Wed,Westbound,Weekday,Winter,7621,24
40005,Fri,All directions,Weekday,Autumn,23036,32
40005,Fri,All directions,Weekday,Spring,13666,22
40005,Fri,All directions,Weekday,Summer,19426,27
40005,Fri,All directions,Weekday,Winter,11582,23
40005,Fri,Eastbound,Weekday,Autumn,11394,31
40005,Fri,Eastbound,Weekday,Spring,6395,21
40005,Fri,Eastbound,Weekday,Summer,8776,27
40005,Fri,Eastbound,Weekday,Winter,5195,20
40005,Fri,Westbound,Weekday,Autumn,11642,30
40005,Fri,Westbound,Weekday,Spring,7271,21
40005,Fri,Westbound,Weekday,Summer,10650,27
40005,Fri,Westbound,Weekday,Winter,6387,23
40005,Mon,All directions,Weekday,Autumn,22038,32
40005,Mon,All directions,Weekday,Spring,13618,22
40005,Mon,All directions,Weekday,Summer,17828,26
40005,Mon,All directions,Weekday,Winter,13191,24
40005,Mon,Eastbound,Weekday,Autumn,11131,31
40005,Mon,Eastbound,Weekday,Spring,6718,21
40005,Mon,Eastbound,Weekday,Summer,8132,24
40005,Mon,Eastbound,Weekday,Winter,6003,21
40005,Mon,Westbound,Weekday,Autumn,10907,30
40005,Mon,Westbound,Weekday,Spring,6900,20
40005,Mon,Westbound,Weekday,Summer,9696,26
40005,Mon,Westbound,Weekday,Winter,7188,24
40005,Sat,All directions,Weekend,Autumn,21243,32
40005,Sat,All directions,Weekend,Spring,17206,22
40005,Sat,All directions,Weekend,Summer,22085,28
40005,Sat,All directions,Weekend,Winter,18912,23
40005,Sat,Eastbound,Weekend,Autumn,10512,31
40005,Sat,Eastbound,Weekend,Spring,7996,22
40005,Sat,Eastbound,Weekend,Summer,10311,28
40005,Sat,Eastbound,Weekend,Winter,8686,22
40005,Sat,Westbound,Weekend,Autumn,10731,30
40005,Sat,Westbound,Weekend,Spring,9210,21
40005,Sat,Westbound,Weekend,Summer,11774,28
40005,Sat,Westbound,Weekend,Winter,10226,23
40005,Sun,All directions,Weekend,Autumn,22881,32
40005,Sun,All directions,Weekend,Spring,22477,22
40005,Sun,All directions,Weekend,Summer,25001,28
40005,Sun,All directions,Weekend,Winter,21448,23
40005,Sun,Eastbound,Weekend,Autumn,11371,32
40005,Sun,Eastbound,Weekend,Spring,10426,22
40005,Sun,Eastbound,Weekend,Summer,11415,28
40005,Sun,Eastbound,Weekend,Winter,9912,21
40005,Sun,Westbound,Weekend,Autumn,11510,31
40005,Sun,Westbound,Weekend,Spring,12051,21
40005,Sun,Westbound,Weekend,Summer,13586,27
40005,Sun,Westbound,Weekend,Winter,11536,23
40005,Thu,All directions,Weekday,Autumn,26776,32
40005,Thu,All directions,Weekday,Spring,15376,22
40005,Thu,All directions,Weekday,Summer,21149,27
40005,Thu,All directions,Weekday,Winter,14384,23
40005,Thu,Eastbound,Weekday,Autumn,13147,31
40005,Thu,Eastbound,Weekday,Spring,7618,21
40005,Thu,Eastbound,Weekday,Summer,9869,26
40005,Thu,Eastbound,Weekday,Winter,6624,23
40005,Thu,Westbound,Weekday,Autumn,13629,31
40005,Thu,Westbound,Weekday,Spring,7758,22
40005,Thu,Westbound,Weekday,Summer,11280,27
40005,Thu,Westbound,Weekday,Winter,7760,23
40005,Tue,All directions,Weekday,Autumn,26869,31
40005,Tue,All directions,Weekday,Spring,18504,22
40005,Tue,All directions,Weekday,Summer,23001,26
40005,Tue,All directions,Weekday,Winter,15027,25
40005,Tue,Eastbound,Weekday,Autumn,13246,30
40005,Tue,Eastbound,Weekday,Spring,9042,21
40005,Tue,Eastbound,Weekday,Summer,10473,24
40005,Tue,Eastbound,Weekday,Winter,6902,22
40005,Tue,Westbound,Weekday,Autumn,13623,29
40005,Tue,Westbound,Weekday,Spring,9462,22
40005,Tue,Westbound,Weekday,Summer,12528,26
40005,Tue,Westbound,Weekday,Winter,8125,25
40005,Wed,All directions,Weekday,Autumn,27891,32
40005,Wed,All directions,Weekday,Spring,16417,22
40005,Wed,All directions,Weekday,Summer,21402,26
40005,Wed,All directions,Weekday,Winter,13221,24
40005,Wed,Eastbound,Weekday,Autumn,13483,30
40005,Wed,Eastbound,Weekday,Spring,7999,22
40005,Wed,Eastbound,Weekday,Summer,9564,24
40005,Wed,Eastbound,Weekday,Winter,5908,23
40005,Wed,Westbound,Weekday,Autumn,14408,31
40005,Wed,Westbound,Weekday,Spring,8418,21
40005,Wed,Westbound,Weekday,Summer,11838,25
40005,Wed,Westbound,Weekday,Winter,7313,24
40430,Fri,All directions,Weekday,Autumn,9898,20
40430,Fri,All directions,Weekday,Spring,3062,8
40430,Fri,All directions,Weekday,Summer,5614,14
40430,Fri,All directions,Weekday,Winter,4360,12
40430,Fri,Northbound,Weekday,Autumn,159,19
40430,Fri,Northbound,Weekday,Spring,51,8
40430,Fri,Northbound,Weekday,Summer,86,14
40430,Fri,Northbound,Weekday,Winter,43,11
40430,Fri,Southbound,Weekday,Autumn,9739,20
40430,Fri,Southbound,Weekday,Spring,3011,8
40430,Fri,Southbound,Weekday,Summer,5528,14
40430,Fri,Southbound,Weekday,Winter,4317,12
40430,Mon,All directions,Weekday,Autumn,9180,20
40430,Mon,All directions,Weekday,Spring,3250,7
40430,Mon,All directions,Weekday,Summer,5914,14
40430,Mon,All directions,Weekday,Winter,4248,12
40430,Mon,Northbound,Weekday,Autumn,112,20
40430,Mon,Northbound,Weekday,Spring,38,7
40430,Mon,Northbound,Weekday,Summer,76,14
40430,Mon,Northbound,Weekday,Winter,35,12
40430,Mon,Southbound,Weekday,Autumn,9068,20
40430,Mon,Southbound,Weekday,Spring,3212,7
40430,Mon,Southbound,Weekday,Summer,5838,14
40430,Mon,Southbound,Weekday,Winter,4213,12
40430,Sat,All directions,Weekend,Autumn,6390,20
40430,Sat,All directions,Weekend,Spring,2355,8
40430,Sat,All directions,Weekend,Summer,3981,14
40430,Sat,All directions,Weekend,Winter,2858,12
40430,Sat,Northbound,Weekend,Autumn,136,20
40430,Sat,Northbound,Weekend,Spring,61,8
40430,Sat,Northbound,Weekend,Summer,78,12
40430,Sat,Northbound,Weekend,Winter,43,10
40430,Sat,Southbound,Weekend,Autumn,6254,20
40430,Sat,Southbound,Weekend,Spring,2294,8
40430,Sat,Southbound,Weekend,Summer,3903,14
40430,Sat,Southbound,Weekend,Winter,2815,12
40430,Sun,All directions,Weekend,Autumn,5623,20
40430,Sun,All directions,Weekend,Spring,2002,8
40430,Sun,All directions,Weekend,Summer,3693,14
40430,Sun,All directions,Weekend,Winter,2532,12
40430,Sun,Northbound,Weekend,Autumn,104,20
40430,Sun,Northbound,Weekend,Spring,20,6
40430,Sun,Northbound,Weekend,Summer,72,12
40430,Sun,Northbound,Weekend,Winter,35,11
40430,Sun,Southbound,Weekend,Autumn,5519,20
40430,Sun,Southbound,Weekend,Spring,1982,8
40430,Sun,Southbound,Weekend,Summer,3621,14
40430,Sun,Southbound,Weekend,Winter,2497,12
40430,Thu,All directions,Weekday,Autumn,12346,20
40430,Thu,All directions,Weekday,Spring,2947,8
40430,Thu,All directions,Weekday,Summer,6319,14
40430,Thu,All directions,Weekday,Winter,4843,12
40430,Thu,Northbound,Weekday,Autumn,223,20
40430,Thu,Northbound,Weekday,Spring,50,8
40430,Thu,Northbound,Weekday,Summer,77,13
40430,Thu,Northbound,Weekday,Winter,41,11
40430,Thu,Southbound,Weekday,Autumn,12123,20
40430,Thu,Southbound,Weekday,Spring,2897,8
40430,Thu,Southbound,Weekday,Summer,6242,14
40430,Thu,Southbound,Weekday,Winter,4802,12
40430,Tue,All directions,Weekday,Autumn,11907,20
40430,Tue,All directions,Weekday,Spring,3525,7
40430,Tue,All directions,Weekday,Summer,7749,15
40430,Tue,All directions,Weekday,Winter,5150,12
